,DATE,PPIACO
1335,2017-01-26,190.7
1336,2017-01-27,190.7
1337,2017-01-28,190.7
1338,2017-01-29,190.7
1339,2017-01-30,190.7
1340,2017-01-31,190.7
1341,2017-02-01,191.6
1342,2017-02-02,191.6
1343,2017-02-03,191.6
1344,2017-02-04,191.6
1345,2017-02-05,191.6
1346,2017-02-06,191.6
1347,2017-02-07,191.6
1348,2017-02-08,191.6
1349,2017-02-09,191.6
1350,2017-02-10,191.6
1351,2017-02-11,191.6
1352,2017-02-12,191.6
1353,2017-02-13,191.6
1354,2017-02-14,191.6
1355,2017-02-15,191.6
1356,2017-02-16,191.6
1357,2017-02-17,191.6
1358,2017-02-18,191.6
1359,2017-02-19,191.6
1360,2017-02-20,191.6
1361,2017-02-21,191.6
1362,2017-02-22,191.6
1363,2017-02-23,191.6
1364,2017-02-24,191.6
1365,2017-02-25,191.6
1366,2017-02-26,191.6
1367,2017-02-27,191.6
1368,2017-02-28,191.6
1369,2017-03-01,191.5
1370,2017-03-02,191.5
1371,2017-03-03,191.5
1372,2017-03-04,191.5
1373,2017-03-05,191.5
1374,2017-03-06,191.5
1375,2017-03-07,191.5
1376,2017-03-08,191.5
1377,2017-03-09,191.5
1378,2017-03-10,191.5
1379,2017-03-11,191.5
1380,2017-03-12,191.5
1381,2017-03-13,191.5
1382,2017-03-14,191.5
1383,2017-03-15,191.5
1384,2017-03-16,191.5
1385,2017-03-17,191.5
1386,2017-03-18,191.5
1387,2017-03-19,191.5
1388,2017-03-20,191.5
1389,2017-03-21,191.5
1390,2017-03-22,191.5
1391,2017-03-23,191.5
1392,2017-03-24,191.5
1393,2017-03-25,191.5
1394,2017-03-26,191.5
1395,2017-03-27,191.5
1396,2017-03-28,191.5
1397,2017-03-29,191.5
1398,2017-03-30,191.5
1399,2017-03-31,191.5
1400,2017-04-01,193.0
1401,2017-04-02,193.0
1402,2017-04-03,193.0
1403,2017-04-04,193.0
1404,2017-04-05,193.0
1405,2017-04-06,193.0
1406,2017-04-07,193.0
1407,2017-04-08,193.0
1408,2017-04-09,193.0
1409,2017-04-10,193.0
1410,2017-04-11,193.0
1411,2017-04-12,193.0
1412,2017-04-13,193.0
1413,2017-04-14,193.0
1414,2017-04-15,193.0
1415,2017-04-16,193.0
1416,2017-04-17,193.0
1417,2017-04-18,193.0
1418,2017-04-19,193.0
1419,2017-04-20,193.0
1420,2017-04-21,193.0
1421,2017-04-22,193.0
1422,2017-04-23,193.0
1423,2017-04-24,193.0
1424,2017-04-25,193.0
1425,2017-04-26,193.0
1426,2017-04-27,193.0
1427,2017-04-28,193.0
1428,2017-04-29,193.0
1429,2017-04-30,193.0
1430,2017-05-01,192.8
1431,2017-05-02,192.8
1432,2017-05-03,192.8
1433,2017-05-04,192.8
1434,2017-05-05,192.8
1435,2017-05-06,192.8
1436,2017-05-07,192.8
1437,2017-05-08,192.8
1438,2017-05-09,192.8
1439,2017-05-10,192.8
1440,2017-05-11,192.8
1441,2017-05-12,192.8
1442,2017-05-13,192.8
1443,2017-05-14,192.8
1444,2017-05-15,192.8
1445,2017-05-16,192.8
1446,2017-05-17,192.8
1447,2017-05-18,192.8
1448,2017-05-19,192.8
1449,2017-05-20,192.8
1450,2017-05-21,192.8
1451,2017-05-22,192.8
1452,2017-05-23,192.8
1453,2017-05-24,192.8
1454,2017-05-25,192.8
1455,2017-05-26,192.8
1456,2017-05-27,192.8
1457,2017-05-28,192.8
1458,2017-05-29,192.8
1459,2017-05-30,192.8
1460,2017-05-31,192.8
1461,2017-06-01,193.6
1462,2017-06-02,193.6
1463,2017-06-03,193.6
1464,2017-06-04,193.6
1465,2017-06-05,193.6
1466,2017-06-06,193.6
1467,2017-06-07,193.6
1468,2017-06-08,193.6
1469,2017-06-09,193.6
1470,2017-06-10,193.6
1471,2017-06-11,193.6
1472,2017-06-12,193.6
1473,2017-06-13,193.6
1474,2017-06-14,193.6
1475,2017-06-15,193.6
1476,2017-06-16,193.6
1477,2017-06-17,193.6
1478,2017-06-18,193.6
1479,2017-06-19,193.6
1480,2017-06-20,193.6
1481,2017-06-21,193.6
1482,2017-06-22,193.6
1483,2017-06-23,193.6
1484,2017-06-24,193.6
1485,2017-06-25,193.6
1486,2017-06-26,193.6
1487,2017-06-27,193.6
1488,2017-06-28,193.6
1489,2017-06-29,193.6
1490,2017-06-30,193.6
1491,2017-07-01,193.5
1492,2017-07-02,193.5
1493,2017-07-03,193.5
1494,2017-07-04,193.5
1495,2017-07-05,193.5
1496,2017-07-06,193.5
1497,2017-07-07,193.5
1498,2017-07-08,193.5
1499,2017-07-09,193.5
1500,2017-07-10,193.5
1501,2017-07-11,193.5
1502,2017-07-12,193.5
1503,2017-07-13,193.5
1504,2017-07-14,193.5
1505,2017-07-15,193.5
1506,2017-07-16,193.5
1507,2017-07-17,193.5
1508,2017-07-18,193.5
1509,2017-07-19,193.5
1510,2017-07-20,193.5
1511,2017-07-21,193.5
1512,2017-07-22,193.5
1513,2017-07-23,193.5
1514,2017-07-24,193.5
1515,2017-07-25,193.5
1516,2017-07-26,193.5
1517,2017-07-27,193.5
1518,2017-07-28,193.5
1519,2017-07-29,193.5
1520,2017-07-30,193.5
1521,2017-07-31,193.5
1522,2017-08-01,193.8
1523,2017-08-02,193.8
1524,2017-08-03,193.8
1525,2017-08-04,193.8
1526,2017-08-05,193.8
1527,2017-08-06,193.8
1528,2017-08-07,193.8
1529,2017-08-08,193.8
1530,2017-08-09,193.8
1531,2017-08-10,193.8
1532,2017-08-11,193.8
1533,2017-08-12,193.8
1534,2017-08-13,193.8
1535,2017-08-14,193.8
1536,2017-08-15,193.8
1537,2017-08-16,193.8
1538,2017-08-17,193.8
1539,2017-08-18,193.8
1540,2017-08-19,193.8
1541,2017-08-20,193.8
1542,2017-08-21,193.8
1543,2017-08-22,193.8
1544,2017-08-23,193.8
1545,2017-08-24,193.8
1546,2017-08-25,193.8
1547,2017-08-26,193.8
1548,2017-08-27,193.8
1549,2017-08-28,193.8
1550,2017-08-29,193.8
1551,2017-08-30,193.8
1552,2017-08-31,193.8
1553,2017-09-01,194.8
1554,2017-09-02,194.8
1555,2017-09-03,194.8
1556,2017-09-04,194.8
1557,2017-09-05,194.8
1558,2017-09-06,194.8
1559,2017-09-07,194.8
1560,2017-09-08,194.8
1561,2017-09-09,194.8
1562,2017-09-10,194.8
1563,2017-09-11,194.8
1564,2017-09-12,194.8
1565,2017-09-13,194.8
1566,2017-09-14,194.8
1567,2017-09-15,194.8
1568,2017-09-16,194.8
1569,2017-09-17,194.8
1570,2017-09-18,194.8
1571,2017-09-19,194.8
1572,2017-09-20,194.8
1573,2017-09-21,194.8
1574,2017-09-22,194.8
1575,2017-09-23,194.8
1576,2017-09-24,194.8
1577,2017-09-25,194.8
1578,2017-09-26,194.8
1579,2017-09-27,194.8
1580,2017-09-28,194.8
1581,2017-09-29,194.8
1582,2017-09-30,194.8
1583,2017-10-01,194.9
1584,2017-10-02,194.9
1585,2017-10-03,194.9
1586,2017-10-04,194.9
1587,2017-10-05,194.9
1588,2017-10-06,194.9
1589,2017-10-07,194.9
1590,2017-10-08,194.9
1591,2017-10-09,194.9
1592,2017-10-10,194.9
1593,2017-10-11,194.9
1594,2017-10-12,194.9
1595,2017-10-13,194.9
1596,2017-10-14,194.9
1597,2017-10-15,194.9
1598,2017-10-16,194.9
1599,2017-10-17,194.9
1600,2017-10-18,194.9
1601,2017-10-19,194.9
1602,2017-10-20,194.9
1603,2017-10-21,194.9
1604,2017-10-22,194.9
1605,2017-10-23,194.9
1606,2017-10-24,194.9
1607,2017-10-25,194.9
1608,2017-10-26,194.9
1609,2017-10-27,194.9
1610,2017-10-28,194.9
1611,2017-10-29,194.9
1612,2017-10-30,194.9
1613,2017-10-31,194.9
1614,2017-11-01,195.9
1615,2017-11-02,195.9
1616,2017-11-03,195.9
1617,2017-11-04,195.9
1618,2017-11-05,195.9
1619,2017-11-06,195.9
1620,2017-11-07,195.9
1621,2017-11-08,195.9
1622,2017-11-09,195.9
1623,2017-11-10,195.9
1624,2017-11-11,195.9
1625,2017-11-12,195.9
1626,2017-11-13,195.9
1627,2017-11-14,195.9
1628,2017-11-15,195.9
1629,2017-11-16,195.9
1630,2017-11-17,195.9
1631,2017-11-18,195.9
1632,2017-11-19,195.9
1633,2017-11-20,195.9
1634,2017-11-21,195.9
1635,2017-11-22,195.9
1636,2017-11-23,195.9
1637,2017-11-24,195.9
1638,2017-11-25,195.9
1639,2017-11-26,195.9
1640,2017-11-27,195.9
1641,2017-11-28,195.9
1642,2017-11-29,195.9
1643,2017-11-30,195.9
1644,2017-12-01,196.3
1645,2017-12-02,196.3
1646,2017-12-03,196.3
1647,2017-12-04,196.3
1648,2017-12-05,196.3
1649,2017-12-06,196.3
1650,2017-12-07,196.3
1651,2017-12-08,196.3
1652,2017-12-09,196.3
1653,2017-12-10,196.3
1654,2017-12-11,196.3
1655,2017-12-12,196.3
1656,2017-12-13,196.3
1657,2017-12-14,196.3
1658,2017-12-15,196.3
1659,2017-12-16,196.3
1660,2017-12-17,196.3
1661,2017-12-18,196.3
1662,2017-12-19,196.3
1663,2017-12-20,196.3
1664,2017-12-21,196.3
1665,2017-12-22,196.3
1666,2017-12-23,196.3
1667,2017-12-24,196.3
1668,2017-12-25,196.3
1669,2017-12-26,196.3
1670,2017-12-27,196.3
1671,2017-12-28,196.3
1672,2017-12-29,196.3
1673,2017-12-30,196.3
1674,2017-12-31,196.3
1675,2018-01-01,197.9
1676,2018-01-02,197.9
1677,2018-01-03,197.9
1678,2018-01-04,197.9
1679,2018-01-05,197.9
1680,2018-01-06,197.9
1681,2018-01-07,197.9
1682,2018-01-08,197.9
1683,2018-01-09,197.9
1684,2018-01-10,197.9
1685,2018-01-11,197.9
1686,2018-01-12,197.9
1687,2018-01-13,197.9
1688,2018-01-14,197.9
1689,2018-01-15,197.9
1690,2018-01-16,197.9
1691,2018-01-17,197.9
1692,2018-01-18,197.9
1693,2018-01-19,197.9
1694,2018-01-20,197.9
1695,2018-01-21,197.9
1696,2018-01-22,197.9
1697,2018-01-23,197.9
1698,2018-01-24,197.9
1699,2018-01-25,197.9
1700,2018-01-26,197.9
1701,2018-01-27,197.9
1702,2018-01-28,197.9
1703,2018-01-29,197.9
1704,2018-01-30,197.9
1705,2018-01-31,197.9
1706,2018-02-01,199.3
1707,2018-02-02,199.3
1708,2018-02-03,199.3
1709,2018-02-04,199.3
1710,2018-02-05,199.3
1711,2018-02-06,199.3
1712,2018-02-07,199.3
1713,2018-02-08,199.3
1714,2018-02-09,199.3
1715,2018-02-10,199.3
1716,2018-02-11,199.3
1717,2018-02-12,199.3
1718,2018-02-13,199.3
1719,2018-02-14,199.3
1720,2018-02-15,199.3
1721,2018-02-16,199.3
1722,2018-02-17,199.3
1723,2018-02-18,199.3
1724,2018-02-19,199.3
1725,2018-02-20,199.3
1726,2018-02-21,199.3
1727,2018-02-22,199.3
1728,2018-02-23,199.3
1729,2018-02-24,199.3
1730,2018-02-25,199.3
1731,2018-02-26,199.3
1732,2018-02-27,199.3
1733,2018-02-28,199.3
1734,2018-03-01,199.3
1735,2018-03-02,199.3
1736,2018-03-03,199.3
1737,2018-03-04,199.3
1738,2018-03-05,199.3
1739,2018-03-06,199.3
1740,2018-03-07,199.3
1741,2018-03-08,199.3
1742,2018-03-09,199.3
1743,2018-03-10,199.3
1744,2018-03-11,199.3
1745,2018-03-12,199.3
1746,2018-03-13,199.3
1747,2018-03-14,199.3
1748,2018-03-15,199.3
1749,2018-03-16,199.3
1750,2018-03-17,199.3
1751,2018-03-18,199.3
1752,2018-03-19,199.3
1753,2018-03-20,199.3
1754,2018-03-21,199.3
1755,2018-03-22,199.3
1756,2018-03-23,199.3
1757,2018-03-24,199.3
1758,2018-03-25,199.3
1759,2018-03-26,199.3
1760,2018-03-27,199.3
1761,2018-03-28,199.3
1762,2018-03-29,199.3
1763,2018-03-30,199.3
1764,2018-03-31,199.3
1765,2018-04-01,200.3
1766,2018-04-02,200.3
1767,2018-04-03,200.3
1768,2018-04-04,200.3
1769,2018-04-05,200.3
1770,2018-04-06,200.3
1771,2018-04-07,200.3
1772,2018-04-08,200.3
1773,2018-04-09,200.3
1774,2018-04-10,200.3
1775,2018-04-11,200.3
1776,2018-04-12,200.3
1777,2018-04-13,200.3
1778,2018-04-14,200.3
1779,2018-04-15,200.3
1780,2018-04-16,200.3
1781,2018-04-17,200.3
1782,2018-04-18,200.3
1783,2018-04-19,200.3
1784,2018-04-20,200.3
1785,2018-04-21,200.3
1786,2018-04-22,200.3
1787,2018-04-23,200.3
1788,2018-04-24,200.3
1789,2018-04-25,200.3
1790,2018-04-26,200.3
1791,2018-04-27,200.3
1792,2018-04-28,200.3
1793,2018-04-29,200.3
1794,2018-04-30,200.3
1795,2018-05-01,203.2
1796,2018-05-02,203.2
1797,2018-05-03,203.2
1798,2018-05-04,203.2
1799,2018-05-05,203.2
1800,2018-05-06,203.2
1801,2018-05-07,203.2
1802,2018-05-08,203.2
1803,2018-05-09,203.2
1804,2018-05-10,203.2
1805,2018-05-11,203.2
1806,2018-05-12,203.2
1807,2018-05-13,203.2
1808,2018-05-14,203.2
1809,2018-05-15,203.2
1810,2018-05-16,203.2
1811,2018-05-17,203.2
1812,2018-05-18,203.2
1813,2018-05-19,203.2
1814,2018-05-20,203.2
1815,2018-05-21,203.2
1816,2018-05-22,203.2
1817,2018-05-23,203.2
1818,2018-05-24,203.2
1819,2018-05-25,203.2
1820,2018-05-26,203.2
1821,2018-05-27,203.2
1822,2018-05-28,203.2
1823,2018-05-29,203.2
1824,2018-05-30,203.2
1825,2018-05-31,203.2
1826,2018-06-01,204.2
1827,2018-06-02,204.2
1828,2018-06-03,204.2
1829,2018-06-04,204.2
1830,2018-06-05,204.2
1831,2018-06-06,204.2
1832,2018-06-07,204.2
1833,2018-06-08,204.2
1834,2018-06-09,204.2
1835,2018-06-10,204.2
1836,2018-06-11,204.2
1837,2018-06-12,204.2
1838,2018-06-13,204.2
1839,2018-06-14,204.2
1840,2018-06-15,204.2
1841,2018-06-16,204.2
1842,2018-06-17,204.2
1843,2018-06-18,204.2
1844,2018-06-19,204.2
1845,2018-06-20,204.2
1846,2018-06-21,204.2
1847,2018-06-22,204.2
1848,2018-06-23,204.2
1849,2018-06-24,204.2
1850,2018-06-25,204.2
1851,2018-06-26,204.2
1852,2018-06-27,204.2
1853,2018-06-28,204.2
1854,2018-06-29,204.2
1855,2018-06-30,204.2
1856,2018-07-01,204.3
1857,2018-07-02,204.3
1858,2018-07-03,204.3
1859,2018-07-04,204.3
1860,2018-07-05,204.3
1861,2018-07-06,204.3
1862,2018-07-07,204.3
1863,2018-07-08,204.3
1864,2018-07-09,204.3
1865,2018-07-10,204.3
1866,2018-07-11,204.3
1867,2018-07-12,204.3
1868,2018-07-13,204.3
1869,2018-07-14,204.3
1870,2018-07-15,204.3
1871,2018-07-16,204.3
1872,2018-07-17,204.3
1873,2018-07-18,204.3
1874,2018-07-19,204.3
1875,2018-07-20,204.3
1876,2018-07-21,204.3
1877,2018-07-22,204.3
1878,2018-07-23,204.3
1879,2018-07-24,204.3
1880,2018-07-25,204.3
1881,2018-07-26,204.3
1882,2018-07-27,204.3
1883,2018-07-28,204.3
1884,2018-07-29,204.3
1885,2018-07-30,204.3
1886,2018-07-31,204.3
1887,2018-08-01,203.4
1888,2018-08-02,203.4
1889,2018-08-03,203.4
1890,2018-08-04,203.4
1891,2018-08-05,203.4
1892,2018-08-06,203.4
1893,2018-08-07,203.4
1894,2018-08-08,203.4
1895,2018-08-09,203.4
1896,2018-08-10,203.4
1897,2018-08-11,203.4
1898,2018-08-12,203.4
1899,2018-08-13,203.4
1900,2018-08-14,203.4
1901,2018-08-15,203.4
1902,2018-08-16,203.4
1903,2018-08-17,203.4
1904,2018-08-18,203.4
1905,2018-08-19,203.4
1906,2018-08-20,203.4
1907,2018-08-21,203.4
1908,2018-08-22,203.4
1909,2018-08-23,203.4
1910,2018-08-24,203.4
1911,2018-08-25,203.4
1912,2018-08-26,203.4
1913,2018-08-27,203.4
1914,2018-08-28,203.4
1915,2018-08-29,203.4
1916,2018-08-30,203.4
1917,2018-08-31,203.4
1918,2018-09-01,203.6
1919,2018-09-02,203.6
1920,2018-09-03,203.6
1921,2018-09-04,203.6
1922,2018-09-05,203.6
1923,2018-09-06,203.6
1924,2018-09-07,203.6
1925,2018-09-08,203.6
1926,2018-09-09,203.6
1927,2018-09-10,203.6
1928,2018-09-11,203.6
1929,2018-09-12,203.6
1930,2018-09-13,203.6
1931,2018-09-14,203.6
1932,2018-09-15,203.6
1933,2018-09-16,203.6
1934,2018-09-17,203.6
1935,2018-09-18,203.6
1936,2018-09-19,203.6
1937,2018-09-20,203.6
1938,2018-09-21,203.6
1939,2018-09-22,203.6
1940,2018-09-23,203.6
1941,2018-09-24,203.6
1942,2018-09-25,203.6
1943,2018-09-26,203.6
1944,2018-09-27,203.6
1945,2018-09-28,203.6
1946,2018-09-29,203.6
1947,2018-09-30,203.6
1948,2018-10-01,204.6
1949,2018-10-02,204.6
1950,2018-10-03,204.6
1951,2018-10-04,204.6
1952,2018-10-05,204.6
1953,2018-10-06,204.6
1954,2018-10-07,204.6
1955,2018-10-08,204.6
1956,2018-10-09,204.6
1957,2018-10-10,204.6
1958,2018-10-11,204.6
1959,2018-10-12,204.6
1960,2018-10-13,204.6
1961,2018-10-14,204.6
1962,2018-10-15,204.6
1963,2018-10-16,204.6
1964,2018-10-17,204.6
1965,2018-10-18,204.6
1966,2018-10-19,204.6
1967,2018-10-20,204.6
1968,2018-10-21,204.6
1969,2018-10-22,204.6
1970,2018-10-23,204.6
1971,2018-10-24,204.6
1972,2018-10-25,204.6
1973,2018-10-26,204.6
1974,2018-10-27,204.6
1975,2018-10-28,204.6
1976,2018-10-29,204.6
1977,2018-10-30,204.6
1978,2018-10-31,204.6
1979,2018-11-01,202.3
1980,2018-11-02,202.3
1981,2018-11-03,202.3
1982,2018-11-04,202.3
1983,2018-11-05,202.3
1984,2018-11-06,202.3
1985,2018-11-07,202.3
1986,2018-11-08,202.3
1987,2018-11-09,202.3
1988,2018-11-10,202.3
1989,2018-11-11,202.3
1990,2018-11-12,202.3
1991,2018-11-13,202.3
1992,2018-11-14,202.3
1993,2018-11-15,202.3
1994,2018-11-16,202.3
1995,2018-11-17,202.3
1996,2018-11-18,202.3
1997,2018-11-19,202.3
1998,2018-11-20,202.3
1999,2018-11-21,202.3
2000,2018-11-22,202.3
2001,2018-11-23,202.3
2002,2018-11-24,202.3
2003,2018-11-25,202.3
2004,2018-11-26,202.3
2005,2018-11-27,202.3
2006,2018-11-28,202.3
2007,2018-11-29,202.3
2008,2018-11-30,202.3
2009,2018-12-01,201.0
2010,2018-12-02,201.0
2011,2018-12-03,201.0
2012,2018-12-04,201.0
2013,2018-12-05,201.0
2014,2018-12-06,201.0
2015,2018-12-07,201.0
2016,2018-12-08,201.0
2017,2018-12-09,201.0
2018,2018-12-10,201.0
2019,2018-12-11,201.0
2020,2018-12-12,201.0
2021,2018-12-13,201.0
2022,2018-12-14,201.0
2023,2018-12-15,201.0
2024,2018-12-16,201.0
2025,2018-12-17,201.0
2026,2018-12-18,201.0
2027,2018-12-19,201.0
2028,2018-12-20,201.0
2029,2018-12-21,201.0
2030,2018-12-22,201.0
2031,2018-12-23,201.0
2032,2018-12-24,201.0
2033,2018-12-25,201.0
2034,2018-12-26,201.0
2035,2018-12-27,201.0
2036,2018-12-28,201.0
2037,2018-12-29,201.0
2038,2018-12-30,201.0
2039,2018-12-31,201.0
2040,2019-01-01,199.1
2041,2019-01-02,199.1
2042,2019-01-03,199.1
2043,2019-01-04,199.1
2044,2019-01-05,199.1
2045,2019-01-06,199.1
2046,2019-01-07,199.1
2047,2019-01-08,199.1
2048,2019-01-09,199.1
2049,2019-01-10,199.1
2050,2019-01-11,199.1
2051,2019-01-12,199.1
2052,2019-01-13,199.1
2053,2019-01-14,199.1
2054,2019-01-15,199.1
2055,2019-01-16,199.1
2056,2019-01-17,199.1
2057,2019-01-18,199.1
2058,2019-01-19,199.1
2059,2019-01-20,199.1
2060,2019-01-21,199.1
2061,2019-01-22,199.1
2062,2019-01-23,199.1
2063,2019-01-24,199.1
2064,2019-01-25,199.1
2065,2019-01-26,199.1
2066,2019-01-27,199.1
2067,2019-01-28,199.1
2068,2019-01-29,199.1
2069,2019-01-30,199.1
2070,2019-01-31,199.1
2071,2019-02-01,199.2
2072,2019-02-02,199.2
2073,2019-02-03,199.2
2074,2019-02-04,199.2
2075,2019-02-05,199.2
2076,2019-02-06,199.2
2077,2019-02-07,199.2
2078,2019-02-08,199.2
2079,2019-02-09,199.2
2080,2019-02-10,199.2
2081,2019-02-11,199.2
2082,2019-02-12,199.2
2083,2019-02-13,199.2
2084,2019-02-14,199.2
2085,2019-02-15,199.2
2086,2019-02-16,199.2
2087,2019-02-17,199.2
2088,2019-02-18,199.2
2089,2019-02-19,199.2
2090,2019-02-20,199.2
2091,2019-02-21,199.2
2092,2019-02-22,199.2
2093,2019-02-23,199.2
2094,2019-02-24,199.2
2095,2019-02-25,199.2
2096,2019-02-26,199.2
2097,2019-02-27,199.2
2098,2019-02-28,199.2
2099,2019-03-01,200.8
2100,2019-03-02,200.8
2101,2019-03-03,200.8
2102,2019-03-04,200.8
2103,2019-03-05,200.8
2104,2019-03-06,200.8
2105,2019-03-07,200.8
2106,2019-03-08,200.8
2107,2019-03-09,200.8
2108,2019-03-10,200.8
2109,2019-03-11,200.8
2110,2019-03-12,200.8
2111,2019-03-13,200.8
2112,2019-03-14,200.8
2113,2019-03-15,200.8
2114,2019-03-16,200.8
2115,2019-03-17,200.8
2116,2019-03-18,200.8
2117,2019-03-19,200.8
2118,2019-03-20,200.8
2119,2019-03-21,200.8
2120,2019-03-22,200.8
2121,2019-03-23,200.8
2122,2019-03-24,200.8
2123,2019-03-25,200.8
2124,2019-03-26,200.8
2125,2019-03-27,200.8
2126,2019-03-28,200.8
2127,2019-03-29,200.8
2128,2019-03-30,200.8
2129,2019-03-31,200.8
2130,2019-04-01,202.1
2131,2019-04-02,202.1
2132,2019-04-03,202.1
2133,2019-04-04,202.1
2134,2019-04-05,202.1
2135,2019-04-06,202.1
2136,2019-04-07,202.1
2137,2019-04-08,202.1
2138,2019-04-09,202.1
2139,2019-04-10,202.1
2140,2019-04-11,202.1
2141,2019-04-12,202.1
2142,2019-04-13,202.1
2143,2019-04-14,202.1
2144,2019-04-15,202.1
2145,2019-04-16,202.1
2146,2019-04-17,202.1
2147,2019-04-18,202.1
2148,2019-04-19,202.1
2149,2019-04-20,202.1
2150,2019-04-21,202.1
2151,2019-04-22,202.1
2152,2019-04-23,202.1
2153,2019-04-24,202.1
2154,2019-04-25,202.1
2155,2019-04-26,202.1
2156,2019-04-27,202.1
2157,2019-04-28,202.1
2158,2019-04-29,202.1
2159,2019-04-30,202.1
2160,2019-05-01,201.7
2161,2019-05-02,201.7
2162,2019-05-03,201.7
2163,2019-05-04,201.7
2164,2019-05-05,201.7
2165,2019-05-06,201.7
2166,2019-05-07,201.7
2167,2019-05-08,201.7
2168,2019-05-09,201.7
2169,2019-05-10,201.7
2170,2019-05-11,201.7
2171,2019-05-12,201.7
2172,2019-05-13,201.7
2173,2019-05-14,201.7
2174,2019-05-15,201.7
2175,2019-05-16,201.7
2176,2019-05-17,201.7
2177,2019-05-18,201.7
2178,2019-05-19,201.7
2179,2019-05-20,201.7
2180,2019-05-21,201.7
2181,2019-05-22,201.7
2182,2019-05-23,201.7
2183,2019-05-24,201.7
2184,2019-05-25,201.7
2185,2019-05-26,201.7
2186,2019-05-27,201.7
2187,2019-05-28,201.7
2188,2019-05-29,201.7
2189,2019-05-30,201.7
2190,2019-05-31,201.7
2191,2019-06-01,200.3
2192,2019-06-02,200.3
2193,2019-06-03,200.3
2194,2019-06-04,200.3
2195,2019-06-05,200.3
2196,2019-06-06,200.3
2197,2019-06-07,200.3
2198,2019-06-08,200.3
2199,2019-06-09,200.3
2200,2019-06-10,200.3
2201,2019-06-11,200.3
2202,2019-06-12,200.3
2203,2019-06-13,200.3
2204,2019-06-14,200.3
2205,2019-06-15,200.3
2206,2019-06-16,200.3
2207,2019-06-17,200.3
2208,2019-06-18,200.3
2209,2019-06-19,200.3
2210,2019-06-20,200.3
2211,2019-06-21,200.3
2212,2019-06-22,200.3
2213,2019-06-23,200.3
2214,2019-06-24,200.3
2215,2019-06-25,200.3
2216,2019-06-26,200.3
2217,2019-06-27,200.3
2218,2019-06-28,200.3
2219,2019-06-29,200.3
2220,2019-06-30,200.3
2221,2019-07-01,200.7
2222,2019-07-02,200.7
2223,2019-07-03,200.7
2224,2019-07-04,200.7
2225,2019-07-05,200.7
2226,2019-07-06,200.7
2227,2019-07-07,200.7
2228,2019-07-08,200.7
2229,2019-07-09,200.7
2230,2019-07-10,200.7
2231,2019-07-11,200.7
2232,2019-07-12,200.7
2233,2019-07-13,200.7
2234,2019-07-14,200.7
2235,2019-07-15,200.7
2236,2019-07-16,200.7
2237,2019-07-17,200.7
2238,2019-07-18,200.7
2239,2019-07-19,200.7
2240,2019-07-20,200.7
2241,2019-07-21,200.7
2242,2019-07-22,200.7
2243,2019-07-23,200.7
2244,2019-07-24,200.7
2245,2019-07-25,200.7
2246,2019-07-26,200.7
2247,2019-07-27,200.7
2248,2019-07-28,200.7
2249,2019-07-29,200.7
2250,2019-07-30,200.7
2251,2019-07-31,200.7
2252,2019-08-01,199.2
2253,2019-08-02,199.2
2254,2019-08-03,199.2
2255,2019-08-04,199.2
2256,2019-08-05,199.2
2257,2019-08-06,199.2
2258,2019-08-07,199.2
2259,2019-08-08,199.2
2260,2019-08-09,199.2
2261,2019-08-10,199.2
2262,2019-08-11,199.2
2263,2019-08-12,199.2
2264,2019-08-13,199.2
2265,2019-08-14,199.2
2266,2019-08-15,199.2
2267,2019-08-16,199.2
2268,2019-08-17,199.2
2269,2019-08-18,199.2
2270,2019-08-19,199.2
2271,2019-08-20,199.2
2272,2019-08-21,199.2
2273,2019-08-22,199.2
2274,2019-08-23,199.2
2275,2019-08-24,199.2
2276,2019-08-25,199.2
2277,2019-08-26,199.2
2278,2019-08-27,199.2
2279,2019-08-28,199.2
2280,2019-08-29,199.2
2281,2019-08-30,199.2
2282,2019-08-31,199.2
2283,2019-09-01,198.4
2284,2019-09-02,198.4
2285,2019-09-03,198.4
2286,2019-09-04,198.4
2287,2019-09-05,198.4
2288,2019-09-06,198.4
2289,2019-09-07,198.4
2290,2019-09-08,198.4
2291,2019-09-09,198.4
2292,2019-09-10,198.4
2293,2019-09-11,198.4
2294,2019-09-12,198.4
2295,2019-09-13,198.4
2296,2019-09-14,198.4
2297,2019-09-15,198.4
2298,2019-09-16,198.4
2299,2019-09-17,198.4
2300,2019-09-18,198.4
2301,2019-09-19,198.4
2302,2019-09-20,198.4
2303,2019-09-21,198.4
2304,2019-09-22,198.4
2305,2019-09-23,198.4
2306,2019-09-24,198.4
2307,2019-09-25,198.4
2308,2019-09-26,198.4
2309,2019-09-27,198.4
2310,2019-09-28,198.4
2311,2019-09-29,198.4
2312,2019-09-30,198.4
2313,2019-10-01,198.6
2314,2019-10-02,198.6
2315,2019-10-03,198.6
2316,2019-10-04,198.6
2317,2019-10-05,198.6
2318,2019-10-06,198.6
2319,2019-10-07,198.6
2320,2019-10-08,198.6
2321,2019-10-09,198.6
2322,2019-10-10,198.6
2323,2019-10-11,198.6
2324,2019-10-12,198.6
2325,2019-10-13,198.6
2326,2019-10-14,198.6
2327,2019-10-15,198.6
2328,2019-10-16,198.6
2329,2019-10-17,198.6
2330,2019-10-18,198.6
2331,2019-10-19,198.6
2332,2019-10-20,198.6
2333,2019-10-21,198.6
