Date,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDEND,REVENUE,NET INCOME,P/E,P/SALES,CURRENT RATIO,DEBT RATIO,QUICK RATIO,GROSS PROFIT MARGIN,NET PROFIT MARGIN,RETURN ON ASSETS,RETURN ON EQUITY
2013-09-26,10.0,10.09,9.37,9.96,946000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-27,10.44,10.44,10.0,10.1,253300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-30,10.0,10.18,9.71,10.0,84900,0.0,73542000.0,-833000.0,-29.883409363745496,0.3384852193304506,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-01,9.95,10.02,9.92,10.0,74500,0.0,73542000.0,-833000.0,-29.883409363745496,0.3384852193304506,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-02,9.99,10.0,9.89,9.97,94000,0.0,73542000.0,-833000.0,-29.793759135654263,0.3374697636724593,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-03,10.0,10.01,9.8,10.0,72400,0.0,73542000.0,-833000.0,-29.883409363745496,0.3384852193304506,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-04,10.1,10.2,9.82,10.2,109800,0.0,73542000.0,-833000.0,-30.481077551020405,0.34525492371705957,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-07,10.4,10.4,10.06,10.18,52700,0.0,73542000.0,-833000.0,-30.421310732292916,0.3445779532783987,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-08,10.2,10.2,10.1,10.12,13900,0.0,73542000.0,-833000.0,-30.24201027611044,0.342547041962416,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-09,10.14,10.21,10.14,10.15,14800,0.0,73542000.0,-833000.0,-30.33166050420168,0.34356249762040736,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-10,10.5,10.55,10.01,10.2,80300,0.0,73542000.0,-833000.0,-30.481077551020405,0.34525492371705957,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-11,10.31,10.41,10.15,10.18,23700,0.0,73542000.0,-833000.0,-30.421310732292916,0.3445779532783987,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-14,9.51,10.05,9.07,10.0,64400,0.0,73542000.0,-833000.0,-29.883409363745496,0.3384852193304506,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-15,9.78,10.29,9.77,10.18,10200,0.0,73542000.0,-833000.0,-30.421310732292916,0.3445779532783987,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-16,10.28,10.28,10.01,10.25,7100,0.0,73542000.0,-833000.0,-30.630494597839135,0.3469473498137119,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
2013-10-17,10.09,10.55,10.0,10.44,63100,0.0,73542000.0,-833000.0,-31.198279375750296,0.3533785689809904,1.5208180423033295,0.3517923459846709,0.8129712417428439,0.29638845829593974,-0.011326860841423949,-0.010970052940711671,-0.02657775508901793
