DATE,XLB_CLOSE,XLB_HIGH,XLB_LOW,XLB_OPEN,XLB_VOLUME
2015-06-19T00:00:00.000Z,42.8180893692,43.1847848169,42.8180893692,43.039812198,3692602
2015-06-22T00:00:00.000Z,42.9801175902,43.0483399991,42.8522005736,43.0483399991,1981282
2015-06-23T00:00:00.000Z,42.8607283747,43.0483399991,42.7754503636,42.9971731925,2251578
2015-06-24T00:00:00.000Z,42.3149491037,42.7925059658,42.3064213026,42.7669225625,3141321
2015-06-25T00:00:00.000Z,42.2808378993,42.4855051259,42.1529208826,42.3320047059,2448051
2015-06-26T00:00:00.000Z,42.1188096782,42.4428661204,42.0591150704,42.3661159104,2906020
2015-06-29T00:00:00.000Z,41.1381125507,41.9311980538,41.0954735451,41.7947532361,6202663
2015-06-30T00:00:00.000Z,41.2660295673,41.6156694128,41.1679598545,41.4962801972,6299199
2015-07-01T00:00:00.000Z,41.4962801972,41.6915668426,41.3854187828,41.6753640205,5416286
2015-07-02T00:00:00.000Z,41.3683631806,41.6497806172,41.2148627606,41.555974805,5138327
2015-07-06T00:00:00.000Z,41.0272511362,41.4195299873,40.7970005063,41.0272511362,6435337
2015-07-07T00:00:00.000Z,40.8908063185,41.0271658582,40.1915266275,40.933445324,6859147
2015-07-08T00:00:00.000Z,39.995387202,40.6690834896,39.957012097,40.5496942741,7490816
2015-07-09T00:00:00.000Z,40.1147764176,40.6349722852,40.1062486164,40.5838054786,4903810
2015-07-10T00:00:00.000Z,40.6776112908,40.7586254013,40.464416263,40.5667498763,3804160
2015-07-13T00:00:00.000Z,41.1210569484,41.163695954,40.8652229152,40.933445324,2899932
2015-07-14T00:00:00.000Z,41.3513075784,41.4365855895,41.0016677329,41.0016677329,2444527
2015-07-15T00:00:00.000Z,41.0272511362,41.3768909817,40.9249175229,41.3598353795,3065938
2015-07-16T00:00:00.000Z,40.9249175229,41.048570639,40.7884727052,40.9249175229,4581718
2015-07-17T00:00:00.000Z,40.6435000863,40.9078619207,40.4303050586,40.7970005063,7248481
2015-07-20T00:00:00.000Z,40.302388042,40.6520278874,40.225637832,40.6520278874,4447721
2015-07-21T00:00:00.000Z,40.0550818098,40.5923332797,39.9356925943,40.2682768375,3459342
2015-07-22T00:00:00.000Z,39.8845257876,40.0891930142,39.7907199754,39.9698037987,5892444
2015-07-23T00:00:00.000Z,39.3046353122,40.0806652131,39.2023016989,39.9783315998,4857571
2015-07-24T00:00:00.000Z,38.4433274002,39.3131631133,38.1917572674,39.2961075111,7262228
2015-07-27T00:00:00.000Z,38.0169373447,38.4774386046,37.9231315325,38.042520748,9276929
2015-07-28T00:00:00.000Z,38.8100228478,38.9123564612,37.8890203281,38.0766319525,14388236
2015-07-29T00:00:00.000Z,39.0914402844,39.2108295,38.6821058312,38.8697174556,9585414
2015-07-30T00:00:00.000Z,39.28757971,39.3472743177,39.05732908,39.0999680856,5595813
2015-07-31T00:00:00.000Z,39.1852460967,39.5604693455,39.1042319861,39.5604693455,4698040
2015-08-03T00:00:00.000Z,38.8782452567,39.3302187155,38.6693141295,39.1511348922,5696254
2015-08-04T00:00:00.000Z,39.0488012789,39.2705241077,38.8953008589,38.90382866,6597844
2015-08-05T00:00:00.000Z,39.2449407044,39.6628029588,39.1170236878,39.3302187155,5538536
2015-08-06T00:00:00.000Z,39.1084958867,39.3813855222,39.0488012789,39.2364129033,6113368
2015-08-07T00:00:00.000Z,38.5627166157,39.095704185,38.434799599,38.8526618534,5851493
2015-08-10T00:00:00.000Z,39.5093025388,39.5348859421,38.6906336323,38.9294120634,5311542
2015-08-11T00:00:00.000Z,38.7759116434,39.0829124833,38.6138834223,38.8867730578,5851927
2015-08-12T00:00:00.000Z,38.9208842623,38.9720510689,38.349521588,38.4603830024,6642250
2015-08-13T00:00:00.000Z,38.8100228478,38.98057887,38.6693141295,38.8014950467,3027436
2015-08-14T00:00:00.000Z,38.9891066711,39.0232178756,38.7503282401,38.8526618534,2137764
2015-08-17T00:00:00.000Z,39.2108295,39.2278851022,38.7247448368,38.8953008589,2547882
2015-08-18T00:00:00.000Z,38.9549954667,39.2023016989,38.9080925606,39.13407929,2853958
2015-08-19T00:00:00.000Z,38.4774386046,38.7748883073,38.3154103835,38.7588560412,4286604
2015-08-20T00:00:00.000Z,37.7525755103,38.349521588,37.7525755103,38.2386601735,5808673
2015-08-21T00:00:00.000Z,36.8315729905,37.5990750903,36.8315729905,37.5308526815,12517943
2015-08-24T00:00:00.000Z,35.2880409898,36.5501555539,33.5568973646,34.6569837077,27681098
2015-08-25T00:00:00.000Z,34.7337339177,36.6183779628,34.6740393099,35.850875863,13339511
2015-08-26T00:00:00.000Z,35.7059032441,35.7485422497,34.8701787354,35.4585970119,24487891
2015-08-27T00:00:00.000Z,36.9680178083,37.1471016316,36.1962518079,36.2005157084,11612841
2015-08-28T00:00:00.000Z,37.181212836,37.3176576537,36.7548227805,36.8742119961,6370261
2015-08-31T00:00:00.000Z,36.9765456094,37.2494352449,36.5672111561,37.0447680182,8999365
2015-09-01T00:00:00.000Z,35.850875863,36.4648775428,35.6291530341,36.0043762829,8989213
2015-09-02T00:00:00.000Z,36.3625439295,36.4051829351,35.8082368574,36.2857937195,7376502
2015-09-03T00:00:00.000Z,36.5842667584,36.9936012116,36.4222385373,36.4563497417,4859450
2015-09-04T00:00:00.000Z,35.8594036641,36.1919879073,35.7997090563,36.012904084,7268024
2015-09-08T00:00:00.000Z,36.7548227805,36.788933985,36.3080512804,36.5075165484,6574802
2015-09-09T00:00:00.000Z,36.4734053439,37.2920742504,36.4137960142,36.9765456094,6834377
2015-09-10T00:00:00.000Z,36.558683355,36.8059895872,36.2687381173,36.2687381173,5473672
2015-09-11T00:00:00.000Z,36.5075165484,36.5245721506,36.1834601062,36.2346269129,2899502
2015-09-14T00:00:00.000Z,36.0725986918,36.4648775428,35.9873206807,36.4563497417,3342914
2015-09-15T00:00:00.000Z,36.3369605262,36.4392941395,36.051279189,36.1408211007,3562004
2015-09-16T00:00:00.000Z,36.8571563938,36.8912675983,36.3284327251,36.3710717306,4363540
2015-09-17T00:00:00.000Z,36.6866003717,37.3006020515,36.6098501617,36.788933985,9138014
2015-09-18T00:00:00.000Z,35.9172494446,36.3203322344,35.7971822306,36.0973502656,10128610
2015-09-21T00:00:00.000Z,36.0373166586,36.3203322344,35.908673215,36.1745363317,6017342
2015-09-22T00:00:00.000Z,35.368370752,35.5313191138,35.0596264874,35.4970141956,6594791
2015-09-23T00:00:00.000Z,34.6136625497,35.4369805886,34.5622051723,35.4198281294,6928079
2015-09-24T00:00:00.000Z,34.5193240244,34.6308150089,33.8418018883,34.3134945147,9294513
2015-09-25T00:00:00.000Z,34.4764428766,34.8452207481,34.2706133669,34.8452207481,7317050
2015-09-28T00:00:00.000Z,33.4044141802,34.3306469739,33.3186518845,34.3220707443,12266014
2015-09-29T00:00:00.000Z,33.5330576237,33.8332256587,33.3014994253,33.567362542,13472105
2015-09-30T00:00:00.000Z,34.2620371373,34.3040606622,33.7903445109,33.9447166432,7632900
2015-10-01T00:00:00.000Z,34.6222387793,34.6222387793,33.927564184,34.3735281217,9613097
2015-10-02T00:00:00.000Z,35.4712855068,35.4712855068,34.0390551684,34.0390551684,23138028
2015-10-05T00:00:00.000Z,36.3975183005,36.4060945301,35.5398953434,35.848639608,13911977
2015-10-06T00:00:00.000Z,36.869210927,37.1522265028,36.5776191215,36.6205002694,14076648
2015-10-07T00:00:00.000Z,37.3580560125,37.469546997,36.7791605165,36.9721256818,15933032
2015-10-08T00:00:00.000Z,37.8812060164,37.9926970008,37.2036838802,37.2036838802,13994886
2015-10-09T00:00:00.000Z,37.8640535572,38.2156789697,37.7268338841,38.1899502809,9076572
2015-10-12T00:00:00.000Z,37.5381568335,37.9412396234,37.3537678977,37.9412396234,7412814
2015-10-13T00:00:00.000Z,37.3923609308,37.6668002771,37.109345355,37.2808699464,8663546
2015-10-14T00:00:00.000Z,37.6925289658,37.889782246,37.3237510942,37.4009371604,6692997
2015-10-15T00:00:00.000Z,37.7954437207,37.9858360172,37.3108009876,37.7268338841,4576519
2015-10-16T00:00:00.000Z,37.8125961798,38.0698830669,37.5467330631,37.9755445417,7240531
2015-10-19T00:00:00.000Z,37.5467330631,37.7011051954,37.3580560125,37.5553092927,3904967
2015-10-20T00:00:00.000Z,37.6067666701,37.9326633938,37.4352420787,37.5038519152,3809202
2015-10-21T00:00:00.000Z,37.2722937168,37.7268338841,37.2036838802,37.6067666701,5516505
2015-10-22T00:00:00.000Z,38.2928650358,38.3271699541,37.6224611702,37.7182576545,7258997
2015-10-23T00:00:00.000Z,38.6101855299,38.7645576622,38.4000679054,38.6530666778,6506542
2015-10-26T00:00:00.000Z,38.2928650358,38.6643873008,38.2800006914,38.5501519229,3994551
2015-10-27T00:00:00.000Z,38.1299166739,38.3100174949,37.808308065,38.0698830669,6166721
2015-10-28T00:00:00.000Z,38.7045240552,38.7817101214,38.0698830669,38.0698830669,7645518
2015-10-29T00:00:00.000Z,38.7817101214,38.8674724171,38.4901183159,38.5158470047,5368124
2015-10-30T00:00:00.000Z,38.8331674988,39.1547761077,38.7216765144,38.7645576622,6425067
2015-11-02T00:00:00.000Z,39.0733019268,39.2619789774,38.7988625805,38.8932011058,11350745
2015-11-03T00:00:00.000Z,39.2276740591,39.5235539793,38.9446584832,38.9703871719,7603936
2015-11-04T00:00:00.000Z,38.9703871719,39.4335035688,38.9532347128,39.1590642225,6841179
2015-11-05T00:00:00.000Z,38.7731338918,38.9189297945,38.4643896272,38.9189297945,10284853
2015-11-06T00:00:00.000Z,38.8760486467,38.9360822537,38.3957797907,38.4558133977,4601403
2015-11-09T00:00:00.000Z,38.6101855299,38.8674724171,38.2671363471,38.6959478257,5382090
2015-11-10T00:00:00.000Z,38.3271699541,38.5930330708,38.0913236409,38.4729658568,4904596
2015-11-11T00:00:00.000Z,38.3700511019,38.4901183159,38.1342047887,38.4129322498,6279413
2015-11-12T00:00:00.000Z,37.5981904405,38.0270019191,37.5981904405,37.9755445417,9022226
2015-11-13T00:00:00.000Z,38.0784592965,38.2757125767,37.5124281448,37.5724617518,7082381
2015-11-16T00:00:00.000Z,38.5673043821,38.5930330708,38.0184256895,38.1556453627,7731495
2015-11-17T00:00:00.000Z,38.5244232342,38.9103535649,38.4215084794,38.6359142187,12751124
2015-11-18T00:00:00.000Z,39.2105215999,39.2405384034,38.5600145869,38.6616429074,7880256
2015-11-19T00:00:00.000Z,39.1676404521,39.3906224209,39.0990306155,39.1161830746,5293053
2015-11-20T00:00:00.000Z,39.0475732381,39.4420797984,38.9532347128,39.2619789774,3729735
2015-11-23T00:00:00.000Z,39.0990306155,39.3991986505,39.0347088937,39.1076068451,3828129
2015-11-24T00:00:00.000Z,39.4249273392,39.5278420941,38.7902863509,38.7902863509,6253367
2015-11-25T00:00:00.000Z,39.1762166816,39.4935371758,39.1247593042,39.4249273392,4158988
2015-11-27T00:00:00.000Z,39.1247593042,39.2019453704,38.9446584832,39.1247593042,1270771
2015-11-30T00:00:00.000Z,39.2190978295,39.3991986505,39.0818781564,39.2276740591,6561316
2015-12-01T00:00:00.000Z,39.4935371758,39.5021134054,39.1076068451,39.2448265182,7717036
2015-12-02T00:00:00.000Z,38.9618109424,39.4678084871,38.8331674988,39.3734699618,8005887
2015-12-03T00:00:00.000Z,38.6187617595,39.2190978295,38.4172203646,39.1504879929,5828780
2015-12-04T00:00:00.000Z,39.2962838956,39.3991986505,38.5844568412,38.7045240552,5607746
2015-12-07T00:00:00.000Z,38.5930330708,39.2705552069,38.3443224132,39.0818781564,6163064
2015-12-08T00:00:00.000Z,37.8640535572,38.5158470047,37.8125961798,38.1899502809,7426193
2015-12-09T00:00:00.000Z,39.0046920902,39.5021134054,38.6016093004,38.8417437284,12961441
2015-12-10T00:00:00.000Z,38.7131002848,39.0818781564,38.4558133977,38.7645576622,5285799
2015-12-11T00:00:00.000Z,37.6839527362,38.1384929035,37.6324953588,37.709681425,9544225
2015-12-14T00:00:00.000Z,37.1865314211,37.6153428997,36.8520584678,37.4866994561,8885268
2015-12-15T00:00:00.000Z,37.3923609308,37.7867817288,37.3108867499,37.5638855222,5047003
2015-12-16T00:00:00.000Z,37.7782912615,37.8125961798,37.0750404367,37.589614211,8066414
2015-12-17T00:00:00.000Z,37.0235830593,37.8383248685,37.0235830593,37.8383248685,9196504
2015-12-18T00:00:00.000Z,36.5270305162,37.2010566293,36.5270305162,36.950457177,14249249
2015-12-21T00:00:00.000Z,36.8554022123,36.9590985374,36.544313237,36.7776299685,5887095
2015-12-22T00:00:00.000Z,37.3220356753,37.4948628838,36.9245330957,37.0455121417,5268201
2015-12-23T00:00:00.000Z,38.2034544386,38.2639439616,37.5899178484,37.5899178484,5819613
2015-12-24T00:00:00.000Z,38.1170408344,38.272585322,38.0392685905,38.1170408344,3717012
2015-12-28T00:00:00.000Z,37.8491586612,37.9528549863,37.6244832901,37.9528549863,4161561
2015-12-29T00:00:00.000Z,38.2034544386,38.3373955252,38.047909951,38.0651926718,3885382
2015-12-30T00:00:00.000Z,37.8491586612,38.2034544386,37.7973104986,38.0824753927,3339072
2015-12-31T00:00:00.000Z,37.520786965,37.9614963467,37.520786965,37.7627450569,4679514
2016-01-04T00:00:00.000Z,36.9331744561,37.0368707812,36.5140684755,36.9158917353,14430190
2016-01-05T00:00:00.000Z,36.9158917353,37.0887189438,36.6393682017,37.0887189438,9498958
2016-01-06T00:00:00.000Z,35.9480593677,36.4492582723,35.7449873977,36.4146928306,9307382
2016-01-07T00:00:00.000Z,34.9715856397,35.6412910726,34.7814757103,35.2913159754,12579674
2016-01-08T00:00:00.000Z,34.6172898623,35.343164138,34.5222348976,35.3085986963,8700176
2016-01-11T00:00:00.000Z,34.0296773534,34.8073997916,33.7617951802,34.7987584312,10065553
2016-01-12T00:00:00.000Z,34.0815255159,34.530876258,33.6580988551,34.530876258,7269259
2016-01-13T00:00:00.000Z,33.2951617173,34.4012558516,33.2519549151,34.3321249682,10809584
2016-01-14T00:00:00.000Z,33.7445124593,33.9907912315,33.0186381837,33.4247821236,10372393
2016-01-15T00:00:00.000Z,33.0532036254,33.2778789964,32.6211356041,33.0532036254,9358896
2016-01-19T00:00:00.000Z,32.6470596854,33.4679889257,32.2236330246,33.3556512402,9865573
2016-01-20T00:00:00.000Z,32.4051015935,32.6816251271,31.3617437358,31.9211854097,12825387
2016-01-21T00:00:00.000Z,32.6902664875,32.9322245794,32.1242573797,32.5606460811,11700652
2016-01-22T00:00:00.000Z,33.2778789964,33.7704365406,32.9667900211,33.3038030777,9537605
2016-01-25T00:00:00.000Z,32.2149916641,33.0272795441,32.1631435016,32.9581486607,11141731
2016-01-26T00:00:00.000Z,32.7680387313,32.8544523356,32.2193123443,32.5606460811,7587807
2016-01-27T00:00:00.000Z,32.5087979186,33.269237636,32.4223843143,32.7075492084,7814346
2016-01-28T00:00:00.000Z,32.5606460811,32.8544523356,32.2698643028,32.802604173,6655502
2016-01-29T00:00:00.000Z,33.5025543674,33.5284784487,32.577928802,32.8285282543,8001009
2016-02-01T00:00:00.000Z,33.6408161342,33.7272297385,32.9063004981,33.3124444381,13595370
2016-02-02T00:00:00.000Z,33.4161407632,33.5889679717,33.0272795441,33.5111957279,11509388
2016-02-03T00:00:00.000Z,34.5395176184,34.5395176184,33.3815753215,33.8136433427,14414225
2016-02-04T00:00:00.000Z,35.4987086256,35.7320253571,34.651855304,34.6777793852,14590407
2016-02-05T00:00:00.000Z,35.0925646856,35.5916032502,34.9715856397,35.2308264524,11431817
2016-02-08T00:00:00.000Z,34.1679391202,34.8419652333,33.6710608957,34.5654416997,11603720
2016-02-09T00:00:00.000Z,34.591365781,34.7641929895,33.839567424,33.839567424,10256796
2016-02-10T00:00:00.000Z,34.2629940848,35.0925646856,34.1765804806,34.7382689082,11372359
2016-02-11T00:00:00.000Z,33.5198370883,34.0038396857,33.2433135547,33.5630438904,13535045
2016-02-12T00:00:00.000Z,34.5135935372,34.5135935372,33.614892053,33.9951119117,8595991
2016-02-16T00:00:00.000Z,35.0407165231,35.0839233252,34.4185385725,34.8592479542,6786824
2016-02-17T00:00:00.000Z,35.7320253571,35.9307766469,35.3172400567,35.3258814171,7494220
2016-02-18T00:00:00.000Z,35.628329032,35.7838735196,35.3690882192,35.7752321592,5410158
2016-02-19T00:00:00.000Z,35.2135437316,35.4641431839,35.0666406044,35.4382191026,5930473
2016-02-22T00:00:00.000Z,35.8875698447,36.0085488907,35.5591981486,35.6110463111,5360470
2016-02-23T00:00:00.000Z,35.0061510814,35.6196876716,34.9456615584,35.6024049507,6533736
2016-02-24T00:00:00.000Z,35.3690882192,35.4122950214,34.4876694559,34.651855304,10142443
2016-02-25T00:00:00.000Z,35.8270803218,35.853004403,35.140092168,35.4555018235,5135660
2016-02-26T00:00:00.000Z,36.3455619473,36.544313237,36.1208865762,36.1208865762,6753080
2016-02-29T00:00:00.000Z,36.1208865762,36.7776299685,36.1036038554,36.4146928306,6838992
2016-03-01T00:00:00.000Z,37.0455121417,37.1405671063,36.3206748292,36.5529545974,12092542
2016-03-02T00:00:00.000Z,36.8986090144,36.9763812583,36.5205494959,36.6307268413,9864349
2016-03-03T00:00:00.000Z,37.1232843855,37.2183393502,36.7517058872,36.8208367706,8605688
2016-03-04T00:00:00.000Z,37.5553524067,37.7973104986,37.0411914615,37.1664911876,9905554
2016-03-07T00:00:00.000Z,37.987420428,38.0738340322,37.5639937672,37.5726351276,7884193
2016-03-08T00:00:00.000Z,37.2442634314,37.6849728131,37.0282294208,37.6763314527,6277966
2016-03-09T00:00:00.000Z,37.4775801629,37.6590487318,37.2183393502,37.4430147212,5612808
2016-03-10T00:00:00.000Z,37.6763314527,37.9010068237,37.2442634314,37.5726351276,7579079
2016-03-11T00:00:00.000Z,38.3676402867,38.4713366118,38.047909951,38.047909951,5019959
2016-03-14T00:00:00.000Z,38.1083994739,38.3157921241,37.9614963467,38.1256821948,5471967
2016-03-15T00:00:00.000Z,38.1948130782,38.1948130782,37.5380696859,37.7627450569,4984327
2016-03-16T00:00:00.000Z,38.5145434139,38.5145434139,37.5899178484,37.5899178484,7289733
2016-03-17T00:00:00.000Z,39.2231349688,39.3441140147,38.4454125305,38.4454125305,7780919
2016-03-18T00:00:00.000Z,39.3850170301,39.6624984359,39.1682346819,39.4630586755,7630194
2016-03-21T00:00:00.000Z,39.5671142027,39.5671142027,38.8127116308,39.2983040908,5074746
2016-03-22T00:00:00.000Z,39.1162069183,39.2636189151,38.7433412793,38.8040403368,4096115
